"votes","type","url","author","title","description","voter1"
"","talk","http://devopsdays.org/events/2013-london-spring/proposals/SellingDevops/","Subhendu Mohapatra","DevOps - Journey towards Selling the concept of DevOps","Abstract:

DevOps has been the buzz word for a while. But large businesses and
clients with whom, I have worked with, do not understand or realize the
importance of DevOps.

We have numerous delivery teams and everyone works in their own silos.
This does not mean that we are not delivering changes but in a way it
highlights that we are not sharing information and we are re-inventing
the wheel many times.

We start every engagement from scratch and the re-invent the wheel, or
else adopt ourselves with the process and tools used within the client
engagement.

Having worked doing DevOps activities over the last number of years, I
realize that we don&rsquo;t have a core DevOps competency within my
organization. I have also realized that many of our competitors (in the
IT Consultancy domain) also do not have a DevOps service.  This does not
mean that we all are not delivering changes, but maybe we all have not
realized the importance of it.

Over the last one year, I have worked with my organization to help
create DevOps as a core competency. In my presentation, I will talk
about the key challenges in selling DevOps to a business. I will walk
through the process which we have used to start enabling DevOps service
and creating long term and short term goals.

In addition to the above, I have been working over the last year
engaging with numerous clients and generating the community of DevOps in
Ireland. We have a DevOps Ireland LinkedIn group, which has been
scouting for volunteers to share stories and experiences.  I will
highlight some of the key challenges I have come across such as,
creating awareness of DevOps in Ireland.

Speaker:

Subhendu Mohapatra
",""
"","talk","http://devopsdays.org/events/2013-london-spring/proposals/Deployment/","Phil Wills","Deployment: More than just the click of a button","Abstract:

Product teams being responsible for deployment is one of the most visible manifestations of the blurring of the development/operations boundary.  Making those who are changing software responsible for whether or not it's released to production can have a profound effect on the way they consider what constitutes done.

Moving the many existing Guardian applications, based on a wide mixture of technologies and running on a range of in-house and cloud infrastructure has been a long process, technically and socially.

This talk will cover


the cultural and technical changes we made to enable the transition, such as improving monitoring and making it visible to product teams
the changing responsibilities between the various roles in the team
the evolution of our approach to how deploys happen
why we made our own single-click deployment wheel; Riff Raff (https://github.com/guardian/deploy) and how it's been used and abused



Speaker:

Phil Wills
",""
"","talk","http://devopsdays.org/events/2013-london-spring/proposals/TraditionalEnterprise/","Thomas Falkenberg","DEVOPS and the traditional enterprise IT  - Opposites and the best of two worlds","Abstract:

PAYBACK GmbH operates Germany's biggest bonus programme PAYBACK, which has continued to attract increasing numbers of members and partner companies since it was started in the year 2000. The tremendous success story is continuing not only in Germany, but also in Poland, India and Mexico. Currently we are planning the rollout the PAYBACK Program in different other countries, e.g. Italy, France, Brazil and USA. PAYBACK sends out 85 million direct mailings, 350 million e-mail newsletters, 5 billion coupons distributed (1,4 printed, 3,6 digital) a year in Germany alone and its brand is represented in 36.000 partner stores. As a result, the programme is the largest multichannel-communications platform in Germany.

PAYBACK was acquired by American Express two years ago, therefore we are have ongoing internal challenges like the merger with AMEX. Furthermore, there are recent developments like rapid internationalisation, new partners, new channels like social media and mobile apps. We experience a growing complexity and size of our IT landscape with the demand for  shorter release cycles and for new features while maintaining a high quality, performance and stability at the same time. Inspired by the DevOps movement and our first DevOpsDays 2011 in Goteborg we introduced a number of new ideas and tools which helped us to improve the delivery process and narrow the gap between Dev, Ops and QA. But during this transformation we realized that some of the ideas and tools that are spread by the DevOps community were either too simplified for us or we were not able to use them because of habits or constraints we have build up in the last 12 years.

In this talk we would like to share the experiences we've gathered during the last 2 years regarding our DevOps efforts. We are right in the middle of a transformation which we think is vital to our company. It turned out to be much harder and more time consuming than we thought at the beginning. We will talk about the issues with different data center providers with different processes and non trivial deployments for 14 applications across three-tiers in an Oracle-centric landscape and multiple servers plus configuration and database changes, challenges with ten globally distributed development teams, and of course, a cultural gap especially between Dev and Ops: different mentalities, responsibilities and levels of know how.

What we have learnt? A lot! And we would like to share it with you.

Speaker:

Thomas Falkenberg
",""
"","talk","http://devopsdays.org/events/2013-london-spring/proposals/DevopsTeam/","Cosimo Streppone","Configuration Management and Devops Team at Opera Software","Abstract:

I'm Cosimo, I've been working for Opera Software in Norway for 5 years now. I led the team that made configuration management a reality at Opera across projects, teams and now departments.

I've long wanted to assemble a presentation to share the story of how that happened, both culturally and technically. Depending on what you guys are looking for, I think the presentation could be pushed towards either aspect.

Reasons why I think this is interesting:


The cultural aspect was by far the most important and I'm going to try to convey that. We (re)started up ConfMgmt after Opera sysadmins had given up using CfEngine a couple of years before. Reliability, ease and speed of adoption and finally traction were critical factors right from the start.
Config Management is just a small part of what it takes. We have built a set of tools and conventions to make people's life easier at all levels.
Yes we have formed a DevOps team, but... it wasn't an Ops team fixing Dev problems. We built tools to empower devs and ops and make our life easier. And our team was actually made of mostly developers, so it's a 'hybrid approach' :)
Opera has ~700 employees. Our WebDev/Ops/Sysadmin teams count ~100 people in different parts of the world. We have our own datacenters and have been expanding in the last years.



Lots of challenges for a Webops team.

Speaker:

Cosimo Streppone
",""
"","talk","http://devopsdays.org/events/2013-london-spring/proposals/VitalSigns/","John Clapham and Paul Swartout","Checking DevOps’ vital signs - how healthy is your culture?","Abstract:

This talk gives an insight into how we monitored some of the key cultural aspects of DevOps; the vital signs.  We experimented within Nokia&rsquo;s Entertainment Organisation, but the signs apply regardless of size, or level of adoption. Just like dashboards for production systems and check-ups for people, monitoring of culture enables continued improvement and early warnings of ill-health.

Introduction

In 2011 John and Paul ended their talk &lsquo;DevOpsOrg &ndash; How we&rsquo;re including almost everyone&rsquo; with a concern that a new DevOps culture is a fragile thing. A year later they set out to check the health of the culture, an experiment to find out whether DevOps has brought the expected improvements, and whether desirable ways of working are growing stronger, or weaker.

Reasonings

We&rsquo;ll explain why we started to consider monitoring culture, why it was worth investing the time, and the potential insight it could bring.

Identifyings.

We&rsquo;ll run through the key improvements DevOps was expected to bring; the vital signs that indicate health.

Data-things

To measure health you need data. For each of our vital signs we will share our approach, the tools we used and the critical data points.

Findings

What were the results? We will share what we found as we examined our DevOps culture.

Learnings

We'll share the things we discovered about our health and the lessons we learned.

Concludings

What did we learn from the whole experiment?  How could we improve?  Would we recommend it to a friend?

Speaker:

John Clapham and Paul Swartout
",""
"","talk","http://devopsdays.org/events/2013-london-spring/proposals/CallOfDuty/","Kelly Whelan","Call of Duty: Dev Op","Abstract:

'It's no longer enough to wage war in pre-production. That's where developers have fought their conflicts time and time again--but now they need to cross battle lines and head into Production. It's a new kind of battle, one torn apart with operational complexity, agile missions and server warfare. With access to virtual platforms, monitoring weaponry, and automation tools, developers must now fight to ensure the performance and availability of mission-critical business applications. In this session we'll look at:


The production battleground of modern mission-critical apps
An overview of special weapons and agile tactics (SWAT) for DevOps
Real-life application fatalities and incidents
Lessons learned from Customers winning the Dev Ops war



Will you heed the call?'

Speaker:

Kelly Whelan
",""
"","talk","http://devopsdays.org/events/2013-london-spring/proposals/BeautifulBuilds/","Roy Osherove","Beautiful Builds and Build Patterns","Abstract:

In this talk Roy Osherove (Author of BeautifulBuilds.com book) will talk about common problems during an automated build process, and common patterns on solving those problems. This is still very much a work in progress, as such patterns have never been specifically articulated as such, yet I feel that this can be quite an important work that can be used and will stand the test of time. Some patterns and tricks: Shipping Skeleton, Rolling Waves of Confidence, Inversion Of Build Control,Visual Script, and more. more info at beautifulbuilds.com

Speaker:

Roy Osherove is the author of 'The Art of Unit Testing' and is currently writing his new book 'Beautiful Builds'.
",""
"","talk","http://devopsdays.org/events/2013-london-spring/proposals/DeploymentWithRobots/","Ole Michaelis","Automated deployments with robots","Abstract:

Continuous deployment is the high art of devops. So there are several
ways to achieve this: many use a one-click deployment tool like
&lsquo;Deployinator&rsquo;, or something self-written. This talk should give some
insights about how we at my old employer Digital Pioneers N.V. deploy
our apps controlled by an awesome chat robot named hubot (by github). It
will also show you how to simply do it the way we did it!

Speaker:

Ole Michaelis

After my traineeship at InnoGames I continued working there as a lead
developer for a big social game. Next station was Digital Pioneers N.V.
there I&rsquo;ve done a lot of high tech protoyping and DevOps working with
Symfony2, MongoDB, EC2, Scalarium, Redis, Node.js, CoffeeScript, statsd,
metrics and other cool tech stuff. After I left there I joined my
current company Jimdo, here I try to bring in my knowledge in software
quality and cloud computing.

I really love all the new technologies from NoSQL and node.js to Metrics
Driven Development and bringing cool tools and tech to my developer
colleagues. And I really really enjoy speaking at conferences, like I
did on phpunconf 2012 or TakeOff Conference 2013.
",""
"","talk","http://devopsdays.org/events/2013-london-spring/proposals/AgileReleaseManagement/","Subhendu Mohapatra","Agile Release Management - Fostering agility in delivering releases","Abstract:

How do you manage the traditional divide when Software Development is
&lsquo;done&rsquo; and there is a need for IT Operations to put the changes into
production? The transition is not easy from Development to Live.

Agile software development practices focus on delivering changes that
adds value to the customer. Key mantra for agile development teams
include - Delivering changes that enhance the customer satisfaction,
develop features that align well with the business, and provide faster
releases to live.

IT Operations are focussed on protecting the production environments and
they are the ones whose KPIs and SLAs are affected when things fail in
live. The IT Operations are often reluctant to introduce changes that
could potentially introduce instability and risk live.

What is it that the business really wants?
Ideally organizations would like to get features that enhance their
customer satisfaction levels and business alignment, while at the same
time they would like to reduce risks associated with putting changes to
production.

Whilst the focus for software development teams is to get faster
releases, and provide business and customers features that add value, it
is of critical importance that we do it right.

And most important of all, organizations definitely don't want to be in
the news for application failures.

Recent software glitches as seen across organizations such as RBS,
Lloyds TSB, United Airlines, Knight Capital Group, etc., were definitely
not the only victims of software issues. But in a way it highlights
certain issues that organizations need to acknowledge and resolve.

Working in a IT and Management consultancy, I have worked with numerous
public sector (government) clients helping them define and standardize
the release management process, that ensures there is traceability in
what is being delivered and at the same time ensures that development
and operations team share and understand the tools and process.

My talk highlights the importance of Release Management in light of how
it facilitates bridging the well-known divide. I will walk through the
identification and implementation of the key building blocks that helps
foster agility, improves communication and provides a platform to
deliver stable and traceable changes to live.

Key take-aways:


Importance of Release Management as a core competency within
DevOps.
Share information on patterns that cause bottle necks and
highlight the divide across teams - Dev/Qa/Operations.
Highlight key building blocks across release management, and
where it fits in the space of DevOps



Speaker:

Subhendu Mohapatra
",""
"","talk","http://devopsdays.org/events/2013-london-spring/proposals/AddingBusinessMetrics/","Deri Jones","Adding Business Metrics","Abstract:

Stephen Nelson-Smith's in his '6 Pillars of Monitoring' asked:
This might seem incredibly obvious - of course we monitor our systems
because downtime costs money. But if we really think like this, why are
so many of our systems so woefully monitored? And why are we not
monitoring business metrics alongside technical metrics?

What is it that we can do to make our metrics interesting to the
business?

Approaches that we have seen used:

Lost Sales - not the actual number - but ones based on 'Typical Week' metrics:


get the business and Devops teams to agree DevOps priorities, based on the reduction on visible measured Lost sales



Unbuyable products - products findable online but then can't be added to Basket


Is a problem that will never go away for Travel sector
Measuring and plotting it on wall-boards - to gain Business teams' interest



Plot Graphs that show Business Root Causes


eg:  '3' icon to mean 'problem in 3rd party system not ours' (e.g. a CDN partner or supplier of product images etc)



Speaker:

Deri Jones
",""
"","ignite","http://devopsdays.org/events/2013-london-spring/proposals/ThresholdVoting/","Sarah Haselbauer","Threshold Voting Workshops","Abstract:

While maintaining our development infrastructure, we regularly have to
deal with a plethora of feature and plugin wishes. Because balancing all
these different wishes, requirements and purposes is so time-consuming,
we considered how to increase our efficiency in this area. We discovered
that threshold voting workshops help to quickly and consistently examine
which features, plugins or any other sort of thing a certain group
(developers, testers, end users) really need. This ignite talk is an
introduction to this method.

Speaker:

Sarah Haselbauer
",""
"","ignite","http://devopsdays.org/events/2013-london-spring/proposals/SSDs/","Simon Vans-Colina","Benchmarking SSDs","Abstract:

I'd also like to do a 5 minute talk on benchmarking SSD and why they make such good economic sense.


Long tails cost money
Not all apps have hot keys
DRAM+DISK vs SSD
CPU/SPINDLE ratios
GRAPHS!



Speaker:

Simon Vans-Colina
",""
"","ignite","http://devopsdays.org/events/2013-london-spring/proposals/GreenerClouds/","Chris Adams","3 steps to move to greener, more resilient clouds","Abstract:

In this talk, I'll introduce the idea of 'clean cloud' computing, why it's interesting from a devops point of view as well as an sustainability point of view, and what steps you can take to move towards a futuristic zero carbon cloud computing infrastructure.

Why would it be interesting?

I gave a variant of this talk at LDNdevops, in London in January, which lead to some fascinating discussions afterwards at the event - as many of the steps you can take in ops are simple, and effective, and fit well into the devops worldview.

Given many of the organisations we work for have existing climate change goals where knowledge of this would help them meet those goals with little to no cost too.

Plus, well&hellip; it's arguably the right thing to do as responsible adults with future generations to think about, to work out how to deliver the promises of cloud computing without it costing us a habitable  climate along the way.

Speaker:

Chris Adams
",""
