"votes","type","url","author","title","description","voter1"
"","talk","http://devopsdays.org/events/2013-portland/proposals/Deploying all day without breaking the Internet/","Sean O'Connor","Deploying all day without breaking the Internet","Abstract:

When operating at a certain scale, things can get hard. In addition to
dealing with a large volume of requests/data, downtime becomes less
and less acceptable.

Often as web companies get big, they face a pair of opposing
challenges 1. Not breaking the Internet - if a major service stops
working, people notice. Users can't do what they want to do and the
trust people place in the service provider can be lost. 2. Moving fast
- Product companies need to continually adapt to change and build new
tools to provide more value to their users.

This presents the eternal challenge of accomplishing both stability
and speed. In this talk we'll cover the processes, approaches, and
tools that one company uses to do over 20-30 deploys each day to over
400 servers without causing any major disruptions to service.

Some of the topics to be covered include:


Benefits of Service Oriented Architecture
Designing with ops in mind from day one
The power of NSQ (realtime distributed messaging)
Asynchronous &gt; Synchronous (except when it isn't)
Designing for predictability
Route around failure (via hostpool)
Automate + Monitor ALL THE THINGS
Peer review for code + process



Speaker:

Sean O'Connor
",""
"","talk","http://devopsdays.org/events/2013-portland/proposals/Dealing with the Culture Chaos Monkey on Your Ops Team/","Michael Chletsos","Dealing with the Culture Chaos Monkey on Your Ops Team","Abstract:

It is hard to hire Operations people, almost impossible to get good
ones, and possibly harder than finding a good developer. Often you
have an Operations team that is siloed from the rest of the teams and
hide their work. The culture is hard to change. While implementing
some DevOps notions at the company I work for, I came across this
exact situation:


The Developers were starting to collaborate more across teams.
The Operations were putting out fires constantly - causing more work
for themselves
Devs and Operations were not collaborating
There was open hostility between the groups
Operations was hiding their work from each other as well
Incomplete solutions were being implemented (killing processes for
months instead of solving the root causes)



So we had to roll up our sleeves and get everyone working together.
Since the Operations team was stressed and overworked, we reduced
their workload to the important tasks of finishing the server
automation project. We asked developers to do the work they were
asking Operations to preform themselves, while Operations gave them
the tools, access and knowledge they needed to proceed. We also asked
some developers to join the Operations team in helping to automate the
server configs.

In the end, we saw more collaboration, less stress and projects
started to flow again. People were collaborating across the teams and
since there was now more eyes on the problems, they were getting
solved at a faster pace and with more complete solutions.

Why/Who Cares: This talk will be interesting to those who find
themselves embroiled in a Culture war at their jobs and will give
ideas and hints on how to solve the problems in front of them. As
well, it will show that even the worst environment can be improved
through collaboration.

Speaker:

Michael Chletsos
",""
"","talk","http://devopsdays.org/events/2013-portland/proposals/Continuous Delivery with Containers/","Tim Dysinger","Continuous Delivery with Containers","Abstract:

Containers provide us with a friendly technology that allows us to package our applications as an operating system image.  We can use containers in three distinct ways within our software delivery cycle.

1) Containers enable developers to easily assemble &amp; deploy their applications on a clean-room OS image.  No need to learn Chef or Puppet for Java developers.  No need to learn Salt for those Rails guys.   We just package a container and we are ready to start testing and deploying.

2) Within our CI system we can use containers to close over (or package) the application &amp; configuration files deployed inside a fresh OS image.  We can then ship those versioned images straight to a repository &amp; on to the software delivery pipeline.  This is again done with the same developer-created container packaging checked into the base of the project.  Very simple.

3) We can use containers to deploy &amp; test the application in our CI system.  This is very useful in that we can start with a clean OS image, deploy, test and then quickly dispose of the mess after the integration/unit tests are run.  Think of it as a diaper for test-run that may get messy.  Nice and clean.  Keeps our CI host fresh and scientific.

In the talk I'll demonstrate these 3 uses of containers and show a CI build system where packaging and testing is executed.  I'll then show how easy it is to deploy the build artifact (container image) into a staging/production setting.

Speaker:

Tim Dysinger
",""
"","talk","http://devopsdays.org/events/2013-portland/proposals/Comparing the Popularity of Key Infrastructure Building Blocks/","Chris Fregly","Comparing the Popularity of Key Infrastructure Building Blocks","Abstract:

At Stackdriver, we've collected infrastructure-usage data from
hundreds of customers running on AWS.

We'll share this aggregated data comparing the absolute and relative
popularity of following infrastructure building blocks:


Cassandra vs. MongoDB vs. DynamoDB vs. RDS vs. MySQL vs. Postgres
Nginx vs. Apache
Memcache vs. Redis vs. Elasticache
CollectD vs. StatsD
Windows vs. Linux
RabbitMQ vs. SQS
Solr vs. ElasticSearch vs. CloudSearch



We'll also break down the popularity data by AWS region which leads
to some interesting results.

How does your infrastructure compare?

Speaker:

Chris Fregly
",""
"","talk","http://devopsdays.org/events/2013-portland/proposals/Cloud-Native DevOps/","Matthew Hooker","Cloud-Native DevOps","Abstract:

 The role of IT administrators is constantly evolving. We've been burdened (bestowed?) with the task of automating as much as possible as our infrastructure changes faster than we can keep up.

Until 2005, you were probably using CFEngine or shell scripts and whatever package manager your OS supported. Around that time Puppet and Chef dropped, and it was enlightening. Then, in 2008, EC2 went stable, and the term DevOps started gaining popularity the next year.

Unfortunately, both Puppet and Chef arrived just on the cusp of the transition to IaaS, before we understood best practices for operating in this new environment. These tools were the product of years of experience operating raw hardware. There is something lost in translation when we apply these tools to the cloud.

This talk is about how we've worked to bridge the gap, to go Cloud-Native. I'll demonstrate the impedance mismatch that occurs when you run chef in the cloud, and how we created a system better adapted to this new environment. I'll argue that instances need to be treated as ephemeral; that the ability to quickly launch instances is critical to agility; and reinforce the idea that automation is essential at every step of the process.

By the end I hope I can convince you that there are ways to operate with more agility, to insulate yourselves from failure, and let every engineer sleep better at night.

I also hope to inspire you to look for the gaps, and to come up with better ways to close them. This is only the beginning. We need fresh eyes and new ideas.

Speaker:

Matthew Hooker
",""
"","talk","http://devopsdays.org/events/2013-portland/proposals/Building an AMI Factory with Open Source Tools/","Jeremy Carroll","Building an AMI Factory with Open Source Tools","Abstract:

Walk through the patterns and anti-patterns creating an build pipeline for fully baked images usable by EC2. Discuss the current system we have implemented Open Source tools.


Jenkins for workflow management
Packer.io for managing image building
Cloud-init for run-time modifications to cloud images
Puppet for deterministic state enforcement on fresh images
BATS for testing images before being released to production



Will walk through challenges we have overcome setting this system up, such as developing a process and tooling around image management. Fact based provisioning via Puppet creating challenges in determinism. Obstacles overcome using ephemeral only images. Tagging and filtering images, and the naming conventions which allows quick search of current builds.

Speaker:

Jeremy Carroll
",""
"","talk","http://devopsdays.org/events/2013-portland/proposals/Best Practices for Setting up Effective Alert Policies to Avoid False Alarms/","Chris Fregly","Best Practices for Setting up Effective Alert Policies to Avoid False Alarms","Abstract:

Provide best practices and examples for creating effective alert policies.  Topics include some of the following:
  -Taming rollbar and other error-collection mechanisms
  -Group resources effectively
  -Avoid static thresholds in favor of dynamic, adaptive thresholds
  -Document alert response for others
  -Think twice about the importance of the alert at setup and documentation time
  -Understand and prepare for anomalies caused of external events (examples from Netflix:  Oscars, Ski Week, Super Bowl, etc)
  -Maintain communication with your customers to understand bursts, etc.

Speaker:

Chris Fregly, DevOps Evangelist @ Stackdriver.  Formerly @ Netflix.
",""
"","ignite","http://devopsdays.org/events/2013-portland/proposals/What we can learn about DevOps from Science Fiction/","Dawn Foster","What we can learn about DevOps from Science Fiction","Abstract:
One of the important ideas behind DevOps is that people from
development and operations should work together, just like the Doctor
(a Time Lord) and his human companions work together to solve the
problems of the universe. We're moving away from a model where control
was centralized in the hands of a few, like the way the spice was
tightly controlled in Dune, and we're sharing more of the
responsibilities, like how the Stargate SG-1 team collaborates with
the Tok'ra, the Asgard and others. We also work to automate processes
and manage configurations, not unlike how Asimov created his 3 laws to
make sure that robots, like our servers, were well-behaved and
performing according to some standard rules. This is a fun session,
but it focuses on real lessons from DevOps as told through science
fiction.

Note: this would be similar to the talk that I recently gave at
LinuxCon, but with a focus on DevOps lessons, instead of community,
and it would be much shorter to fit the Ignite format:
http://www.slideshare.net/geekygirldawn/sci-fiandcommunity

Options: I could also do this as a community talk if you prefer to
have me
talk about community, instead of DevOps, since community is also very
relevant for DevOps projects.

Speaker:

Dawn Foster is the Community Manager at Puppet Labs. Dawn has more
than 18 years of experience in technology with expertise in community
building, open source software, and much more. She is passionate about
bringing people together through a combination of online communities
and real-world events. She has experience building new communities,
and managing existing communities with a particular emphasis on
developer and open source communities. Most recently, Dawn was leading
the Community Office within Intel&rsquo;s Open Source Technology Center. In
addition to working at Intel, Dawn was an online community consultant,
and she has worked at Jive Software, Compiere, and a Midwestern
manufacturing company in positions ranging from Unix system
administrator to market researcher to community manager to open source
strategist. Dawn holds an MBA from Ashland University and a bachelor&rsquo;s
degree in computer science from Kent State University.
",""
"","ignite","http://devopsdays.org/events/2013-portland/proposals/Visualization of Kanban Flow for DevOps/","Greg Borchers","Visualization of Kanban Flow for DevOps","Abstract:

Ignite talk to quickly describe a common visualization problem DevOps
and a possible solution.

Visualization of the flow present in a kanban board is difficult,
without actually reading the details. The ignite talk will present an
idea that allows an 'across the room grok' of what is going on. The
goal is that with the visualization at arms length, the viewer will be
able to understand the key information This ignite talk will describe
a visualization for a Kanban board that improves the ability to see
the level of active tasks that are working/waiting and undone/done.

This is important to DevOps members because kanban is becoming a
common way of managing flow.

The standard boards are useful up close, but a better visualization is needed.

Speaker:

Greg Borchers
",""
"","ignite","http://devopsdays.org/events/2013-portland/proposals/Use CDNs, not s3, dammit!/","Ted Timmons","Use CDNs, not s3, dammit!","Abstract:

You are hosting your website or some static content on s3, so you're
good, right? NOPE. I'll show you why S3 is not a static web host, give
examples of CDNs, and show how it helps in real life, even for a small
website.

I've never done an Ignite talk. But I've attended them at Bagdad (and
online), and I've presented AWS/'cloud' knowledge informally many
times.

Speaker:

Ted Timmons
",""
"","ignite","http://devopsdays.org/events/2013-portland/proposals/Stupid Graphite Tips/","Jason Dixon","Stupid Graphite Tips","Abstract:

This will be an ignite talk demonstrating a number of 'Graphite Tips' similar to those found on my blog http://obfuscurity.com/Tags/Graphite. Each will be performed step-by-step on a live demo system, with explanations along the way.

Speaker:

Jason Dixon
",""
"","ignite","http://devopsdays.org/events/2013-portland/proposals/Adding sanity to AWS CloudFormation/","Chris Roberts","Adding sanity to AWS CloudFormation","Abstract:

SparkleFormation is a helper library that allows building and maintaining of AWS CloudFormation templates in Ruby. It provides novel features like: reusable components, simple merging strategies, and automatic support for future CloudFormation resources. It also can be used with Opscode's knife CLI tool to build CloudFormations from the command line.

This talk will walk through the key features and demonstrate how the library works in action.

Speaker:

Chris Roberts
",""
