"votes","type","url","author","title","description","voter1"
"","talk","http://devopsdays.org/events/2013-austin/proposals/Extending PaaS To Embrace Enterprise DevOps/","Chris Haddad","Extending PaaS To Embrace Enterprise DevOps","Abstract:
Enterprise DevOps practices increase team agility and decrease cycle times by automating handoffs between development and operations activities.  Early applications Platform as a Service (aPaaS) environments provide a useful run-time Cloud, yet often create a chasm between development best practices and operational deployment.  Enterprise DevOps PaaS delivers a holistic Cloud that bridges development time activities (e.g. continuous build, integration, and test), operations focus (e.g. continuous deployment, automated release management), and PaaS runtime policy management.  In this session, Chris Haddad will describe:


Why PaaS complements DevOps and scales DevOps across enterprise teams
Where to extend PaaS with Enterprise DevOps practices
How continuous automation, policy standardization, and PaaS fosters long-tail applications
Business case metrics measuring business agility



Speaker:

Chris Haddad

Chris Haddad is Vice President Technology Evangelism for WSO2, an Enterprise DevOps PaaS vendor.  Chris is a former developer, architect, consultant, and research leader whose goal is to encourage DevOps, Platform as a Service, and Cloud Architecture best practices that maximize your business value and agility.
",""
"","talk","http://devopsdays.org/events/2013-austin/proposals/Exposing a build system API/","Patricio Arvizu","Exposing a build system API","Abstract:
When starting a new job as a release engineer or stepping into a new organization, there are a lot of things to discover; how are deployments being made, what is the versioning strategy, what is the branching policy, etc. In most cases you were brought in as the first release engineer or as the specialist to give a solution to an overwhelming problem. You have to start somewhere, but where? The lack of understanding of what a SNAPSHOT is? The absence of Jenkins, Bamboo, TeamCity or any other CI server?
I would like to present a series of good and bad habits that some development organizations tend to have, as well as some of the frustrations that one faces as a release engineer. Not only documenting them, but also present potential solutions and ways I've approached these problems in my experience.

Speaker:

Patricio Arvizu

Patricio Arvizu is a Release Engineer for Cond&eacute; Nast in New York City
",""
"","talk","http://devopsdays.org/events/2013-austin/proposals/Exploiting Conway's Law for Underpants and Profit/","Jeff Hackert","Exploiting Conway's Law for Underpants and Profit","Abstract:
Making team values and work ethics explicit. Work ethics and values effect all aspects of a team's contribution whether they are made explicit or are merely an unintended consequence of team composition. This talk explores the nature of workplace ethics, techniques to help team's discover what they value (and what they don't) and how to make their ethics clear to themselves, their customers, and their sponsors.

I'll discuss topics relevant to Dev Ops culture: cross functional and self managed teams, team composition, team selection, ethics, business value, mastery, emotional intelligence, current brain science, and agile practices. I'll also talk about about philosophy (Buddhist and Western). I will definitely talk about what it means to be responsible, open, and clear about who we are at work.

Speaker:

Jeff Hackert
",""
"","talk","http://devopsdays.org/events/2013-austin/proposals/DevStack: Learn OpenStack by running OpenStack/","Everett Toews","DevStack: Learn OpenStack by running OpenStack","Abstract:
OpenStack is a cloud operating system that controls large pools of compute, storage, and networking resources throughout a datacenter, all managed by an interface that gives administrators control while empowering their users to provision their own resources. It's designed to be massively scalable and can run on tens of thousands of machines. But no-one can easily understand a set of services that are running across tens of thousands of machines.

DevStack is a collection of bash scripts that will deploy a full working version of OpenStack on a single machine. It's typically used by developers but it's also an excellent way for operators to learn what makes OpenStack tick. You can follow along with this presentation and run DevStack in VirtualBox or in a cloud enviroment like the Rackspace Cloud, HP Cloud, or AWS EC2. You will learn what services make up OpenStack, how they interact with each other, how they interact with a client request, and how to trace the path of such a request. This will give you a concrete foundation for understanding OpenStack and being able to grow that knowledge by tinkering with its operations.

Bio:
Everett Toews is a Developer Advocate at Rackspace making OpenStack and the Rackspace Cloud easy to use for developers. Sometimes developer, sometimes advocate, and sometimes operator. He's a committer on jclouds and co-author of the OpenStack Operations Guide. In the past he has built web applications, taught workshops, given presentations around the world, and deployed OpenStack in production.

Speaker:

Everett Toews
",""
"","talk","http://devopsdays.org/events/2013-austin/proposals/DevOps+Agile=Business Transformation/","George Moberly, Matt Ray, or Adam Jacob","DevOps+Agile=Business Transformation","Abstract:
The new world order of business is increasingly centered on the speed in
which an organization can leverage digital commerce to rapidly deliver goods
and services to consumers.  This movement was ignited by the success of
companies such as Amazon and Google &ndash; who are disrupting traditional
businesses by serving consumers better and faster with innovative
technology.

To move at this kind of speed, businesses must transform.  This means IT
needs to be a front office strategic imperative to business and not the back
office support system for internal operations. The reality today is that
separation between Dev and Ops in large organizations still reigns supreme.
We all know this has to change.

In the Ops world many of us see DevOps as the future.  Our developer brethren
think about Agile development practices and moving from multi-month (or
year!) development cycles to short sprints.  We are all really talking about
the same thing.  Breaking down organizational boundary&rsquo;s and  integrating
teams to move faster.  Then integrating tool chains so that we have common
tooling and don&rsquo;t need to hand off artifacts (see CODE!) and continuously
delivering innovation for the business.  There is a process for making this
transition and that we here at Opscode have seen in practice.  George
Moberly will talk about the 5 key drivers of success in making that
transition.

Warning - business transformation is not for the light of heart!

Speaker:

George Moberly, Matt Ray, or Adam Jacob
",""
"","talk","http://devopsdays.org/events/2013-austin/proposals/Continuously Delivering Customized OS CDs aka boot.this.cd/","Chris McClimans","Continuously Delivering Customized OS CDs aka boot.this.cd","Abstract:
I found an interesting option when assisting a friend with their MacBook Pro recently... the firmware offered to connect to Apple to restore OSX to the newly replaced, but empty hard drive. Basically embedded in the firmware, is all the software necessary to connect to wireless, download OSX, and format/install the hard drive &lsquo;The Apple Way&rsquo;. It&rsquo;s very similar to what happens when someone uses the instant infrastructure USB sticks, except that the experience isn&rsquo;t limited to Apple hardware, and currently focuses on Ubuntu.

USBs don&rsquo;t work in the cloud, nor do we have fancy apple firmware. However the venerable ISO 9660 image (cdrom/iso image) can be used as a cross platform &lsquo;bootable file system as a file&rsquo; that can be copied to a physical CD-ROM, DVD, USB, or uploaded as a cloud block devices and boot (yea bootable EBS) almost anything in the cloud or in the real world.

Since we control  the bootloader itself we can use any operating system the hardware or virtualization system can support. Windows, Ubuntu/Debian, Solaris, RHEL/Centos all support creating customized ISO images that automate deployment including installing the software for and connecting to your favorite automation code-kitchen.

In the real world, an NGO could send out CDs/DVD to their branch offices that when booted would configure hardware with an OS and connect it back to a centralized Chef Server for ongoing management.

Come see a talk/demo of http://boot.this.cd on real hardware and possibly in the cloud (depending on the weather)

Speaker:

Chris McClimans (@hippiehacker)

Bio:
(Solutions Engineer at Opscode / Chief Executive Hippie at Instant Infrastructure)

An Austin Native, Chris left Texas in a VW van and travelled across the US, living in a kiwi caravan on the beach in New Zealand,  and ending up getting married on Sailboat. He spends half his time working in the Security and DevOps field and the rest volunteering at various NGOs. This lifestyle earned Chris his online nickname 'hippie hacker.'

He spent time in Cambodia teaching youth to create and run 'instant infrastructure' USB sticks in their local language. As a result of his work, Chris left behind a group on self-sufficient youth able to perpetuate their newly acquired knowledge. Less than a year later, those 6 youth from Battambang have grown to over 30 and regularly meet in Phnom Penh and Siem Reap. Chris believes that generosity is contagious, particularly if you give people a vehicle for it. Since infrastructure as code can be shared on a usb stick, and usb sticks are bootable, why not create bootable infrastructure as code? Generosity on a stick that can enable global change!
",""
"","talk","http://devopsdays.org/events/2013-austin/proposals/Care and Feeding of Large Scale Graphite Installations/","Nick Galbreath","Care and Feeding of Large Scale Graphite Installations","Abstract:
By making DevOps visible, you not only gain insights into your business, but also reduces need to log-in production machines, and provide valuable promotion for what you do.   And you can diagnose and solve arguments using data.

At IPONWEB, we do this using graphite (https://github.com/graphite-project).  We have 30 large scale graphite installations with a mix of machine-level and business data, each doing 100k data points per minute.  These installations run both in the cloud and fixed-size infrastructure.

This talk cover some of tips and tricks we have learned:

Quickly:


Graphite Hello World
Graphite: What's up with the documentation?
Graphite Vs. RRD
Graphite Vs. Your Existing Monitoring System
Graphite Your Graphite (key metrics in graphite on how well it is running).
Graphite Versions and Linux Kernel best practices
Disk configuration best practices
Getting Data In:  Carbon Aggregator vs. StatsD (and friends)
Getting Data out (raw data, client side rendering vs. server-side rendering)
Graphite Monitoring: when is overloaded and dropping data
Stupid Graphite Tricks: 'Events'
Stupid Graphite Tricks: Process Monitoring
Stupid Graphite Tricks: Making security visible



And no doubt a lot more!

Speaker:

Nick Galbreath
",""
"","talk","http://devopsdays.org/events/2013-austin/proposals/Beyond open source configuration management - Rapidly building any cloud at scale/","Thomas Hatch","Beyond open source configuration management - Rapidly building any cloud at scale ","Abstract:
Open source tools for configuration management have been available for years. But a new breed of tools is expanding the realm of what is possible. These new tools are built for the speed and scale of any cloud and now provide remote execution, orchestration and deployment of heterogeneous clouds and computing platforms, real-time infrastructure data, workflow automation, and efficient, fast communications in addition to configuration management. Thomas Hatch, creator of the Salt open source project, will detail the availability and usage of various open source management tools like ZeroMQ, Cobbler, Nova, Rundeck, Salt and Jenkins, all built for the requirements of cloud at scale and help automate data center management. Configuration management is just the start of what is possible with open source software for infrastructure management. Attend this presentation to learn what the bleeding edge of open source holds for server automation.

Speaker:

Thomas Hatch, SaltStack founder and CTO
",""
"","talk","http://devopsdays.org/events/2013-austin/proposals/A DevOps Transformation Story/","Victor Trac","A DevOps Transformation Story","Abstract:
 In late 2011, Bazaarvoice Engineering set out to transform itself completely. We went from a monolithic Java app to a set of SOA services, from waterfall to agile, and from a 10-13 week release cycle to near continuous deployment. What made this possible was the combination of Dev and Ops into DevOps. This talk will go into the details of this transformation and show how a company of Bazaarvoice's size was able to make it happen. We'll talk about which ideas were successful and how we built the Platform Infrastructure team into one of the most successful and respected SOA teams at Bazaarvoice.

Speaker:

Victor Trac
",""
"","talk","http://devopsdays.org/events/2013-austin/proposals/9 AWS Infrastructure Hacks You Should Do/","Victor Trac","9 AWS Infrastructure Hacks You Should Do","Abstract:
Over the last 5 years, Bazaarvoice has built one of the world's most sophisticated AWS Infrastructures. We've learned a lot about making AWS work at scale and avoiding pitfalls that bring down numerous other companies. In this talk, we'll go through some AWS lessons learned like how to effectively use multiple Availability Zones in VPC, how to deal with cross-region traffic, VPC networking gotchas, Autoscale tricks, and Cloudformation must-dos. You'll come away with a bunch of ideas to better scale your organization's infrastructure the way the pros do.

Speaker:

Victor Trac
",""
"","ignite","http://devopsdays.org/events/2013-austin/proposals/ZooKeeper discovery with Exhibitor/","Matthew Hooker","ZooKeeper discovery with Exhibitor","Abstract:
Learn about Netflix's Exhibitor and how you can use it to configure other services that depend on ZooKeeper (Kafka and Storm, for example).

Speaker:

Matthew Hooker
",""
"","ignite","http://devopsdays.org/events/2013-austin/proposals/The dirty secret: Everyone has the keys to the kingdom and no one re-keys/","Alex Corley","The dirty secret: Everyone has the keys to the kingdom and no one re-keys.","Abstract:
Do your developers have the root private keys for your entire architecture?
What happens when you need to re-key all of your instances?

This talk will outline not only a framework, but provide code snippets for automating the OpenSSH keying and re-keying of your Amazon EC2 instances using Chef and Chef Server.

Speaker:

Alex Corley
",""
"","ignite","http://devopsdays.org/events/2013-austin/proposals/The DevOps Dunking Booth: Continuous Consumption/","Cindy VanEpps","The DevOps Dunking Booth: Continuous Consumption","Abstract:
We talk about development and operations and the balance of speed and governance, but what about the customer/user sitting in the dunking booth being bombarded with new functionality? &ldquo;You&rsquo;ll eat it and you&rsquo;ll like it!&rdquo; my Grandma Stowell used to say. Its not that she was a food tyrant but rather that she had spent all day in the kitchen preparing a meal.

Now I can go to a restaurant, place an order and be served within 20 minutes or so.  The testing and feedback on the product I receive happens immediately. If I determine that it is so delicious I must have more, I can receive more product in the same dining event.

In IT, our business users don&rsquo;t always have an appetite for fast food.  In this ignite talk, I will provide visual imagery and catch phrases to help the audience remember to focus on consumers of their DevOps fast pitch game.

Speaker:

Cindy VanEpps
",""
"","ignite","http://devopsdays.org/events/2013-austin/proposals/TCP Tuning for Tomorrow/","Michael Pellon","TCP Tuning for Tomorrow","Abstract:
Today when it comes to improving web application performance the focus of most developers is on front end optimizations such as asynchronous resource loading, JavaScript bundling, local storage caching and cache header optimization that live at Layer 7 of the network stack. However, while these types of optimizations are very important, with the growing demand to access web applications on mobile devices as well as conventional PCs the unique characteristics of the networks mobile devices operate on require that attention be paid to the performance all they way down to Layer 4. As operations professionals we need to do a better job of helping our developer counterparts understand the challenges of optimizing network performance at Layer 4 for mobile networks and how the default TCP configuration in many contemporary operating systems is ill-suited for this new emerging breed of networks.

Speaker:

Michael Pellon
",""
"","ignite","http://devopsdays.org/events/2013-austin/proposals/Stop templating, start configuring/","Greg Swift","Stop templating, start configuring","Abstract:
When you read through a configuration management manifest and all you see are a bunch of files being deployed. Can you actually tell how the system is configured?  How many copies of those templates do you have to manage if you support multiple OS's?

Wouldn't it be nice if you configuration files had an API?  Wouldn't it be even better if that was exposed in your configuration management?

Enter Augeas and Augeasproviders for Puppet.

Augeas providers an API thats accessible with native bindings in multiple languages, including c, python, ruby, and even ___.

Augeasproviders is a handful of new types and Providers written directly in Ruby to extend Puppet.  Now instead of managing a template for sshd_config you can actually configure sshd_config parameters.

sshd_config { 'PermitRootLogin': value =&gt; 'no' }

There are already a handful of types and providers, but more are welcome!

Speaker:

Greg Swift
",""
"","ignite","http://devopsdays.org/events/2013-austin/proposals/Speeding Up Releases/","Ernest Mueller","Speeding Up Releases","Abstract:
The cool DevOps thing to do is to do continuous deployment.  However, many shops are in a situation where they already have long release cycles, large amounts of legacy code and inelastic hardware. Has DevOps abandoned you?  No - hear how Bazaarvoice moved from a 10-week 'big bang' release cycle to biweekly and then weekly releases without 'rewriting the world.'  cf. http://theagileadmin.com/2012/10/14/speeding-up-releases/

Speaker:

Ernest Mueller
",""
"","ignite","http://devopsdays.org/events/2013-austin/proposals/SEXY Dashboards with Twitter Bootstrap/","Karthik Gaekwad","SEXY Dashboards with Twitter Bootstrap","Abstract:

I'd like to ignite the audience with a talk about how the folks in the devops community can benefit by using an opensource HTML framework called Twitter Bootstrap to create sweet UI's to show off their dashboards and webapps, cleanly, quickly, and without a lot of effort or core knowledge about HTML/CSS and JS.

I gave a full length presentation at the Austin Cloud User Group on the same topic, and it was well received by the audience. A link to that presentation can be found here: http://www.slideshare.net/karthequian/sexy-html-with-twitter-bootstrap

Speaker:

Karthik Gaekwad
",""
"","ignite","http://devopsdays.org/events/2013-austin/proposals/NIH syndrome - Pitfall or Paradise/","Jesse Gonzalez","NIH syndrome - Pitfall or Paradise","Abstract:
I suffer from NIH [1] syndrome as do some of you, if not all of you.

Why do we rebuild solutions that already exist?

Do you need to start from scratch?

Does don't cover 100% of your needs? What about a patch?

Is it written in the 'wrong' language?

Do you not understand what it does? How can you make that better?

[1] -  http://en.wikipedia.org/wiki/Not_invented_here

Speaker:

Jesse Gonzalez

Bio:
I'm a Senior Systems Engineer with over 5 years of focus on monitoring. I've experienced working with solutions that were overly complex or inefficient at their designed purpose, some better than others, but most trying to do too much.
",""
"","ignite","http://devopsdays.org/events/2013-austin/proposals/Monitor the customer - Feed the business/","Ben Whaley","Monitor the customer - Feed the business.","Abstract:
Server failures don't get Ops out of bed at 2am. Customer impacting service outages do. So, in an era of autoscale, built-for-failure service platforms, why are monitoring deployments geared toward watching servers rather than services? Forget the server. Monitor the customer.&nbsp;

Once the Ops team is getting regular sleep, there's bandwidth available to address another deficiency: business value. Ops has traditionally been a cost-center, a necessary expenditure to keep the wheels on the bus. It doesn't have to be this way! Ops can deliver higher business value by measuring the metrics that matter to the business, and we can contribute that value in near real-time. DevOps should feed the business with metrics that enable insightful, responsive decision-making.&nbsp;

This ignite talk will capture the current rhetoric around #monitoringsucks and restate the problem as a vision. It is aimed at DevOps teams that understand the monitoring needs have changed but are lacking direction.

Speaker:

Ben Whaley
",""
"","ignite","http://devopsdays.org/events/2013-austin/proposals/Level Up: From Ops to Engineers/","Nick Silkey","Level Up: From Ops to Engineers","Abstract:
Gone are the days when sysadmins flung point-in-time commands at standalone, always up UNIX hulks.  Now we are systems engineers whom are expected to treat their infrastructures as code, build fault-tolerant services, providing modular systems orchestration and ultimately deliver a turnkey software platforms to our developers.
Whether you are just beginning this journey or are looking to level up, come quickly hear about foundations and applications of how to best treat your infrastructure as programmable, testable, deployable.

Speaker:

Nick Silkey
",""
"","ignite","http://devopsdays.org/events/2013-austin/proposals/Intuitive responses to empirical use: Hosted Chef and Amazon EC2/","Alex Corley","Intuitive responses to empirical use: Hosted Chef and Amazon EC2","Abstract:
Outlines all of the quirks needed to properly utilize these two services out of the box. Useful for anyone deploying using these common systems. These include common failure cases, retry loops for certain conditions, debug tricks and service level idiosyncrasies.

Speaker:

Alex Corley
",""
"","ignite","http://devopsdays.org/events/2013-austin/proposals/Dig up stupid/","Neil Matatall","Dig up stupid","Abstract:
A statement from captain obvious: Traditional security models fail in a continuous delivery environment. Tools are your friends. Custom tools are your best friends. The Twitter product security team creates, augments, and proliferates tooling related to security in order to raise software security awareness and assurance in a way that empowers everyone in the company. We work closely with every team and have created a central hub for security concerns, @SADB, that has helped empower developers and managers to take ownership of the security of the code. This common effort has helped unite security, dev, and ops in a way that gets everyone excited and eager to continue to improve. We'll talk about some of the tools and techniques that have helped make Twitter application security a driving force.

Speaker:

Neil Matatall
",""
"","ignite","http://devopsdays.org/events/2013-austin/proposals/DevOps is not a job title. Ok, I lied, maybe it is./","Pete Cheslock","DevOps is not a job title. Ok, I lied, maybe it is.","Abstract:
I've had a love/hate relationship with using DevOps as a job title.  In 2010, we called the team I ran the DevOps team, I was their Director, so naturally I was the Director of DevOps.  Later I changed it to Dir. of Web Ops to be more in-line with what we were doing, and since there was still much confusion around what DevOps actually means.

With my recent change, joining the Dyn Ops team, I had an opportunity to choose my title.  After some discussion we realized that 'DevOps' as a title was the most logical choice.

I want to chat about the thought process, the current state of the world when it comes to Job Titles (and DevOps in general), and hopefully spark some discussion on why I believe that there is a correct way to use the title, and an incorrect way.

Speaker:

Pete Cheslock
",""
"","ignite","http://devopsdays.org/events/2013-austin/proposals/Deploying 10,000 nodes simultaneously/","Paul Voccio","Deploying 10,000 nodes simultaneously ","Abstract:
Show the challenges of deploying many thousands of nodes in an extremely short amount of time. After having tried a number of solutions we have reduced our deploy time from hours to minutes using a combination of  virtualenv,  puppet and bittorrent.  Will cover previous solutions and direction of tooling as it evolves.

Speaker:

Paul Voccio
",""
"","ignite","http://devopsdays.org/events/2013-austin/proposals/Chef Recipes, Gitflow, Developer-Staging-Production Environments and Chef Server/","Alex Corley","Chef Recipes, Gitflow, Developer/Staging/Production Environments and Chef Server","Abstract:
Outlines the basic structure needed to provide every developer with their own Chef Environment, linked to a git branch and auto-deployed to Chef Server for use in testing or deploy.

Speaker:

Alex Corley
",""
"","ignite","http://devopsdays.org/events/2013-austin/proposals/Be mean to your code with Gauntlt/","James Wickett","Be mean to your code with Gauntlt","Abstract:
Security testing is often done at the cadence of auditors and not at the pace of the dev team.  Gauntlt is an open source framework that helps you &ldquo;be mean to your code&rdquo; through development and into release--facilitating ruggedized software and better communication between dev, ops and security teams. This talk will help you get a feel for how to engage the security team and get started with implementing Gauntlt.  To see the full 50 minute version of this presentation please check out the Gauntlt team's presentation at AppSec USA &gt; http://vimeo.com/54250714

Speaker:

James Wickett @wickett
",""
"","ignite","http://devopsdays.org/events/2013-austin/proposals/Automating SQL Server Maintenance Plans with Ola’s Scripts/","John Sterrett","Automating SQL Server Maintenance Plans with Ola’s Scripts","Abstract:
SQL Server is a great database engine. Sadly, it doesn&rsquo;t provide great maintenance plans or maintenance plans that are DevOps friendly.  During this ignite talk you will see the shortcomings of the default maintenance plans and learn how to fix those shortcomings with Ola Hallengren&rsquo;s open source maintenance solution.

Speaker:

John Sterrett
",""
