"votes","type","url","author","title","description","voter1"
"","talk","http://devopsdays.org/events/2013-london/proposals/All onboard on the release train/","Matti Klasson","All onboard on the release train!","Abstract:

Your business will always ship new features and improvements to the end-users as fast as possible. But if you have a complex environment, subsystems with dependencies and multiple teams taking care of different parts of the system. How will you coordinate that to ship often, on time with high quality?This talk is a &ldquo;from the trenches&rdquo; experience from the company I worked for at the time and how we went from bad to better and improving our release process.
We shorten our release cycle with 20%, increase the accuracy with 90% on delivery on time with higher quality meanwhile the decision-making on go/no go went from management to people that actually working with the software and system. The core in this talk will about collaboration between Dev, QA and Ops.

Speaker:

Matti Klasson working as an agile management coach at Knowit, http://www.knowitgroup.com.
Matti has 15 years of experience from Ops and have passion for DevOps and believe that a culture change is must to succeed with continuous delivery.
",""
"","talk","http://devopsdays.org/events/2013-london/proposals/A journey to fit DevOps principles into a stable IT organisation/","Gareth Wharton","A journey to fit DevOps principles into a stable IT organisation","Abstract:

At Hiscox, We've been challenged by our business teams to &ldquo;increase the pace of change&rdquo;.  Early in 2013 we setup a project to work out the best way to do this.  We've used lean principles to look at all stages of the software lifecycle to see where we can get better, and while DevOps is a significant piece of the puzzle there are a number of other areas we need to improve.  We are part way through this journey and have just agreed what we are going to change, having already agreed the problem areas we need to fix.  The presentation hope to illustrate the journey we are on, what has gone well, what didn't go so well, and here's some things we'd do different.

Speaker:

Gareth Wharton &ndash; Head of Architecture and Innovation at Hiscox

Gareth joined Hiscox in 2006, as an infrastructure project manager, leading a wide range of projects, including 2 data centre moves.  Later transitioning to Infrastructure architect and most recently as head of Architecture  responsible for the Solution Architecture team, as well as overall group IT architecture, including all significant architectural decisions (Enterprise, Application, and Infrastructure). Working closely with each of our 6 business units to ensure a cohesive architecture to meet their business goals. Prior to joining Hiscox Gareth was in similar roles at Aon for the prior 9 years.
",""
"","ignite","http://devopsdays.org/events/2013-london/proposals/When you need a DevOps team/","Mark Rendell","When you need a Devops Team","Abstract:

I've worked on projects in most industries both from India and the UK.  I have worked at many enterprises with the most blatant silos and obvious Dev and Ops problems.

I am fully bought-in to the definition of DevOps as rightfully created by the founders and evangelists.  However, I also recognise some benefits of having people dedicated to the success of Development and Operation team harmony (albeit often only for a temporary period).  I appreciate that creating another silo has obvious downsides, but I&rsquo;ve read so much in strong opposition of creating a function responsible for DevOps concerns that I feel the appropriate usage of dedicated teams deserves some credit.  People shouldn&rsquo;t be afraid / ashamed to try it and end up put off DevOps altogether.

In my talk I would strongly present both sides of the arguments backed up by real examples.  Then I will highlight the key points required to make the right judgement.
If you trust me with just 3 of your minutes I&rsquo;ll spark up a useful discussion that I hope will help other people working with dinosaurs.

Speaker:
Mark Rendell - Accenture

My background is 10 years of Development, Configuration and Release Management, Environment Management, Build and Deployment Automation, meta-modelling and code generation, and Service Management on large complex (ugly?) programmes.
",""
"","ignite","http://devopsdays.org/events/2013-london/proposals/What we can learn about DevOps from Science Fiction/","Dawn Foster","What we can learn about DevOps from Science Fiction","Abstract:

One of the important ideas behind DevOps is that people from
development and operations should work together, just like the Doctor
(a Time Lord) and his human companions work together to solve the
problems of the universe. We're moving away from a model where control
was centralized in the hands of a few, like the way the spice was
tightly controlled in Dune, and we're sharing more of the
responsibilities, like how the Stargate SG-1 team collaborates with
the Tok'ra, the Asgard and others. We also work to automate processes
and manage configurations, not unlike how Asimov created his 3 laws to
make sure that robots, like our servers, were well-behaved and
performing according to some standard rules. This is a fun session,
but it focuses on real lessons from DevOps as told through science
fiction.

Speaker:

Dawn Foster is the Community Manager at Puppet Labs. Dawn has more
than 18 years of experience in technology with expertise in community
building, open source software, and much more. She is passionate about
bringing people together through a combination of online communities
and real-world events. She has experience building new communities,
and managing existing communities with a particular emphasis on
developer and open source communities. Most recently, Dawn was leading
the Community Office within Intel&rsquo;s Open Source Technology Center. In
addition to working at Intel, Dawn was an online community consultant,
and she has worked at Jive Software, Compiere, and a Midwestern
manufacturing company in positions ranging from Unix system
administrator to market researcher to community manager to open source
strategist. Dawn holds an MBA from Ashland University and a bachelor&rsquo;s
degree in computer science from Kent State University.
",""
"","ignite","http://devopsdays.org/events/2013-london/proposals/Opening the inner circle: The lesser-known ops teams in your company/","Steve Smith","Opening the inner circle The lesser-known ops teams in your company","Abstract:

As you talk to people at this conference you'll find that the majority of attendees are technology focused. But the reality is that many other people in your company are probably doing 'ops', although you (and probably they) may not know it. If devops is truly about breaking down silos then we owe it to ourselves, our teams and our users to look further afield. This Ignite talk will introduce some of the lesser-known ops teams at Atlassian, why they're important and suggest how we can involve them in the ideals and technologies of devops.

Speaker:

For the last 7 years Steve has worked for Atlassian as both as a sysadmin and a developer. Prior to that he worked on tanks and radars in the Outer Hebrides, telecoms systems in Hong Kong, and in startups in Australia.  He now works out of Atlassian's Amsterdam offices, focusing on high-availability, continuous-deployment and monitoring issues.
",""
"","ignite","http://devopsdays.org/events/2013-london/proposals/Lessons learned monitorama.eu: 19 quotes from 19 talks/","Florentin Raud","Lessons learned monitorama.eu - 19 quotes from 19 talks","Abstract:

As the title would suggest, it is about my recent experience of monitorama.
The format is to share a single quote from each speaker, and give a point raised during that speech (relevant or not to the quote).

The goal is to share with those who did not had the chance to go there.
The other goal is to challenge the memory of the attendees.
Hopefully that will get the conversation going on the subject discussed in Berlin.

The ignite will likely be boring as there is 20 slides and 19 speaker at monitorama.
But the outcome should hopefully be people (re)watching the videos and re-reading the slides and learning something (more) from it.

Speaker:

Flo works as an IT Ops during the day.He promotes of the devops culture because collaboration works.Flo is a Linux and FOSS enthusiast because freedom matters
",""
"","ignite","http://devopsdays.org/events/2013-london/proposals/Icinga2 - Redesigning Monitoring/","Bernd Erk","Icinga2 - Redesigning Monitoring","Abstract:

On the one hand, people love Icinga/Nagios based monitoring systems for their simplicity and large community. On the other, they hate them for their inadequacies in scaling, inelegance in configuration and meeting the need&sup1;s of today&sup1;s IT architecture.

Last year, the Icinga team decided to deal with these long-standing deficiencies and build a more open and flexible core. The goal was a core that is not only easy to use, but also easy to tailor to different environments, supporting APIs and other components typical to modern infrastructures.

This talk presents the results of this endeavor &shy;Icinga 2: A new monitoring system in the works that supports distributed modules, outdoes on performance and integrates well with tools such as Logstash, Graphite and Puppet, common to modern architecture.

Speaker:

Bernd works at NETWAYS, a company dedicated to open source solutions in Germany and active in the monitoring community since the nineties. After dropping out of the Nagios Community Advisory Board, Bernd was involved in forking Icinga with a group of community members. With a passion for modern IT architecture and all things open source, Bernd is involved in several projects like Icinga and OpenNebula.
",""
"","ignite","http://devopsdays.org/events/2013-london/proposals/Devops for testing: From 500 on-premise integrations tests to 10000 on 5 different clouds/","Uri Cohen","Devops for testing: From 500 on-premise integrations tests to 10000 on 5 different clouds","Abstract:

How we built a testing-as-service infrastructure for tens of developers using Git, Node, QuickBuild, JClouds, Cloudify, Logstash, TestNG...
Integration testing is one of the most tedious, time consuming and error prone procedures in software development. More so when developing and testing distributed middleware products. In this session we&rsquo;ll share our experience and lessons learned over the years and how we&rsquo;ve reached a completely automated testing environment used by our developers to test even their most complicated code in fully distributed production like environment, running more than 10K tests a day. Using this framework, our developers can test their code at scale (in some cases up to hundreds of nodes) at the click of a button, across AWS, RackSpace, HP OpenStack and our-prem environment.

Speaker:

A tech geek, interested in everything cloud, scalability and devops, Uri is a frequent speaker at tech conferences (most recently OSCON), and currently leads the product team at GigaSpaces, the makers of the Cloudify open source platform for automating application deployment and management. He&rsquo;s a spare time coder and proud father of 3. On weekends, Uri masquerades as an all-mountain and occasionally downhill bicycle rider, trying his best to keep his body in one piece.

Twitter: http://twitter.com/uri1803
",""
"","ignite","http://devopsdays.org/events/2013-london/proposals/DevOPS culture in a room/","Daniel Breston","DevOPS culture in a room","Abstract:

Using a concept of lean called oobeya (Big room) to get collaboration across teams, sponsors and users on how to solve problems in production or manage projects no matter the size.  Created by Toyota but used successfully by Harley Davidson, Canon, Tesco, banks and more to make things on time, in budget and with the cooperation of all involved.  Great way to get Dev, OPS and the rest together in a visually managed room!

Speaker:

Daniel Breston - Qriosity Limited
",""
"","ignite","http://devopsdays.org/events/2013-london/proposals/Consumerism V Craft/","Simon McCartney","Consumerism V Craft","Abstract:

Has consumer culture blunted the desire to understand how things work?
Has it lessened our appreciation of the effort that goes into making everyday objects?
How has this impacted us and future generations of engineers?
Why does craft matter &amp; how does it apply to digital engineers?
How can we combat the depreciation of craft?

Speaker:

Simon McCartney, currently engineer in HP Cloud Services, working on Designate, an open source DNSaaS solution for OpenStack.
former developer, now operations focussed.  links to tinker, needs to know how things work &amp; why we do things.
",""
"","ignite","http://devopsdays.org/events/2013-london/proposals/Composable Enterprise Paas: Experimenting with Docker in the Enterprise/","Simon Vans-Colina","Composable Enterprise PaaS: Experimenting with Docker in the Enterprise.","Abstract:

Will docker and PaaS be as big in the enterprise as virtualization? We'll look at the following questions.

What is docker (5 mins)


is Docker a package manager or a virtualization technology.
whats the registry, and how its like a yum repo (or not..)
how it works (lxc, the AUFS union file system, iptables to expose ports)



What kind of problems can it solve (lots of apps, the 1 vm per app problem) &amp; What kind of problems does it introduce (no multiple inheritance)
or The implications for the enterprise:


Use for apps that require less-than-one-vm
Use for apps that aren't worth packaging.
Isolation of tools and components for teams (docker for devs type stuff)
its relationship to the rest of the PaaS (hows it like heroku, what is coreos and etcd)



Does docker deserve all the hype? Finally the last 3rd of the talk will be about the philosophy of minimising change to maximize velocity.


Docker means the variation happens at build time (like compiled code) and not at run time.
Why this will save you from Cant-Deploy:Github-Down type errors.
Multiple Inheritance (how do i get monitoring, logging, and my app into the container, or do i even need to.)



Speaker:

Simon Vans-Colina is a freelance DevOps hacker who's worked for the largest bank, the biggest shipping company, the second oldest airline and is currently at the worlds largest publisher.
",""
"","ignite","http://devopsdays.org/events/2013-london/proposals/Burnout - the elephant in the room/","Mike Preston","Burnout - the elephant in the room","Abstract:

Not that long ago, I was almost ready to jack in my job at a startup. I
wasn't particularly unhappy with the work, I was adequately paid and my
colleagues were pleasant enough, but I'd just had enough with the job.
All the months of long hours working for a startup were taking their
toll. I just felt completely uninterested in the work I was doing. I was
burnt out.

This is very common in the industry and we often just sweep it under the
carpet. It is something people don't like talking about or even
acknowledging - they often see it as a sign of weakness.

I believe that as we move to more agile methodologies, where we are
expected to produce more work in a shorter time, this will only become a
bigger issue.

In this talk, I will help you recognise some of the signs of burnout and
some solutions if you or your colleagues are on the path to burnout.

Speaker:

Mike Preston
Synety http://www.synety.com
",""
"","ignite","http://devopsdays.org/events/2013-london/proposals/Breaking Organizational Barriers - A Sweaty Use Case/","Uri Cohen","Breaking Organizational Barriers - A Sweaty Use Case","Abstract:

You Thought Implementing Devops Is Hard? Try Building a Shower in Your Workplace. This ignite is about hacking organizational culture, and how a seemingly impossible venture (building a fully functional shower in a place where there is no room or budget for it) can be made possible with a few simple (but determined) steps. It all started when I wanted to encourage people (including myself) to ride their bicycle to work, but needed a place to wash off our sweat after the intensive morning rides. By using this (kind of funny) use case I&rsquo;ll demonstrate how this challenge is surprisingly similar to pushing devops (or any kind of change for that matter) in your organization, and how I used organizational hacks mostly related to implementing devops to achieve this goal.

Speaker:

A tech geek, interested in everything cloud, scalability and devops, Uri is a frequent speaker at tech conferences (most recently OSCON), and currently leads the product team at GigaSpaces, the makers of the Cloudify open source platform for automating application deployment and management. He&rsquo;s a spare time coder and proud father of 3. On weekends, Uri masquerades as an all-mountain and occasionally downhill bicycle rider, trying his best to keep his body in one piece.

Twitter: http://twitter.com/uri1803
",""
"","ignite","http://devopsdays.org/events/2013-london/proposals/Better ops through dev:  million in orders with 3 engineers/","Steve Smith","Better ops through dev - $700 million in orders with 3 engineers","Abstract:

The internal-systems team at Atlassian builds, well, our internal systems. This includes the order processing service for both our products and our partners; since 2008 these systems have processed over $700M in orders, but for most of that time the team consisted of only 2 (later 3) engineers, who performed all development and operations. This has driven us to (try to) build low-touch, ops-less systems. Partly this is talk about trying to extract reliability from unreliable systems in an unreliable world, but mostly it&rsquo;s a list of the amusing screw-ups we made in the hope that others may avoid them. Along the way we&rsquo;ll discuss


How to abuse credit-card features intended for the hospitality industry to avoid fucking the customer.
Using asynchronous processing to deal with external services that have a different definition of 'uptime' to you.
Distributed transactions for fun and profit. Mostly the profit part. Not so much the fun.
Automated testing of stuff that really doesn't want to be automated.



Speaker:

For the last 7 years Steve has worked for Atlassian as both as a sysadmin and a developer. Prior to that he worked on tanks and radars in the Outer Hebrides, telecoms systems in Hong Kong, and in startups in Australia.  He now works out of Atlassian's Amsterdam offices, focusing on high-availability, continuous-deployment and monitoring issues.
",""
"","ignite","http://devopsdays.org/events/2013-london/proposals/37000 snowflakes 6 guys 4 9s uptime/","Otto Jongerius","37000 snowflakes - 6 guys - 99.99% uptime","Abstract:

In this talk I will provide you with a look behind the scenes of Atlassians Ondemand platform. You will learn how we do ops, and how a small team of Engineers collaborates across 3 continents.

Each Atlassian OnDemand instance is a customer instance, and each instance is a snowflake for the customer &ndash; so it must be a snowflake for us. Each instance is critical, whether the customer is a small startup that could become the next Facebook, or a huge bank relying on us for its entire CI setup.

With each customer instance being a unique system, we are fully aware of the cost of downtime to our customers whose businesses often depend on our service. While we mitigate unplanned failure as much as we can with data replication, backups and highly available compute, scheduled downtime has to be avoided as well.

This is a challenge, and I'll explain how we run 37k+ virtual machines spread over 30 racks running in 370 container hosts with 112 storage nodes. That's 1.4 Terabytes of RAM per rack, a total of 7,200 cores, 648 Terabytes of storage and 6 engineers.

And just to make it interesting, these 6 engineers are spread over 3 continents. I'll touch on how we maintain a healthy culture of collaboration across time zones and thrive as a small team inside a large company.

I will also explain how we integrate these components with a lot of Python tooling, a constellation of Debian, OpenVZ, Nagios, Pagerduty, Zendesk, Kibana, Logstash, Elastic Search, robots and internal web services. Next to these hardware and software specs I will share war stories about big wins, big issues, and big laughs had while taking on this endeavour.

Speaker:

Otto Jongerius lives below sea level. In his spare time he loves to fight gravity.
He works for Atlassian as Hosted Operations engineer with a focus on tooling, and has fulfilled several roles in the internet industry for the past 13 years.
",""
